Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
70735.0,-1.79276074283432,-0.518806307873474,1.76578868864869,-0.801680835626721,-0.812955949895275,0.445467181214224,0.140177579310331,0.785766111881215,0.0537287886340866,-1.48889540418355,0.800797757044084,1.46553751270726,0.360084170599319,-0.215169655490591,-1.52063363327003,0.126397314410268,0.0157230813793249,-0.440742109614124,-0.321969406791918,0.393906345739095,0.138239025952163,-0.0842035503331758,0.392677827776188,0.0850982851803471,-0.13829336855549,0.781780229289945,-0.148922926544056,-0.0540697260166182,210.65,0
130211.0,2.02372580653432,-0.422297016978128,-1.94020973402986,-0.60375690788108,-0.0061278436997524,-1.66358431406162,0.577553606470728,-0.540231824313907,0.88408067041166,-0.350983023726377,-0.854849192166492,0.364092834935641,-0.349359052510176,0.502104880954144,-0.137904090311459,-0.873192518594189,0.0837552993095712,-0.790051796599821,0.686671385150336,-0.104803343782699,0.0251316850305974,0.186305117838774,-0.0208961651646322,0.0677228355109704,0.205094557627417,0.770580305127413,-0.124266186303384,-0.0748771477348294,65.59,0
103620.0,2.06683248204075,0.112332158095765,-0.969796341585217,0.580073056620992,0.0834522002711739,-1.05781877431799,0.160738028924596,-0.462110292350774,1.69023030784901,-0.327659115403436,0.238752642644694,-1.60472638001878,2.69340223122244,1.5107389009002,-0.791672912857738,-0.135933148238499,0.335742400670182,-0.665226718225281,-0.0095878699123522,-0.191056853045791,-0.435378745358069,-0.836276203814677,0.317797737687362,-0.144781499600187,-0.271068150421312,0.162727028884365,-0.0923069266993708,-0.0649105012725148,6.78,0
130214.0,-0.425917408557647,-0.0304010132945864,-0.242284751466105,-0.321813282484781,1.86927312466807,0.779284965870336,0.25438853990659,0.31572501125964,-0.208646999475754,-0.187856305759498,0.71765086500402,0.79683106495788,-0.213822201889188,0.426843668411585,-0.278934784156169,-0.923281348040449,0.182814882131403,-1.2933740079336,-0.0908769642290238,-0.33574448351284,-0.0572450778938852,0.0596380578015401,0.0038664625611265,-1.61024846240914,-0.990658573063285,0.146303849501913,0.0974601465877056,0.0298743434924233,25.8,0
30003.0,1.19279349260839,0.0959259419849826,0.117912427840869,0.470448935732683,-0.153805818727572,-0.140236202941828,-0.244261483411454,0.222459519644947,0.109859685553492,-0.0954978598329102,1.20147763512948,-0.217289501622597,-1.9225392947141,0.335806208813602,0.899952216961473,0.576845546513412,0.0229509436118667,0.112199816133107,-0.129055216332242,-0.226432841063519,-0.254348627056182,-0.835419947307358,0.131465719605938,-0.405939936700016,0.0860939417991187,0.134124566782963,-0.0244823834772181,0.0093015258567769,1.29,0
37526.0,-0.263757743239787,-2.46748991284853,-0.567455040441867,1.00960199534763,-1.18982170402332,-0.233986997952221,0.854200494432397,-0.167071786524261,-0.0038981967819001,-0.219813183475866,0.890953633859461,0.152403603450365,-1.0497763011233,0.845544085696569,0.568193912314095,0.704258950132188,-0.654739725004548,0.563446417093242,0.003519803731542,1.43129147817196,0.417096000703094,-0.640227462947224,-0.716156587802058,0.0388889615940738,0.0571865124622024,0.335983340566041,-0.199102292262179,0.132628150840699,783.9,0
53421.0,-0.689308218974674,1.38181523708817,0.92223174620797,0.10343956412227,-0.292253676631495,-1.01409627221195,0.399576386670646,0.339643495849281,-0.598010648455948,-0.748644342532882,-0.32782996402295,0.188491750898359,0.390932206506483,-0.154870599769043,0.832371066923952,0.497755299982589,0.162407631868889,-0.121396696931326,-0.0974268126831314,0.0352886915640532,-0.21474856362674,-0.684028387147618,0.0580546888312372,0.332419165388151,-0.124964279371965,0.0737353623029459,0.11854163040404,0.0374172378346666,12.55,0
33395.0,1.09231191434467,0.152756906799251,0.510575974070567,1.33126971603647,-0.182684007721672,0.0279083970504989,-0.0049677442829102,0.10336245768408,-0.0147726196111438,0.0342808688042293,1.38046182602878,1.3966644948873,-0.0438493503940897,0.235517563152107,-0.831852825046522,-0.595422418895134,0.0759271731254235,-0.57384666439133,-0.159239733248498,-0.15714366838534,-0.0294607495729839,0.107514644080008,-0.059219299951189,0.238271153348609,0.609636290735059,-0.343822922871728,0.0362898930867108,0.0096110654623309,16.23,0
63146.0,1.16519694478936,-0.358873482456548,0.877320085008562,1.2319023779227,-0.31249865703829,1.50992526228016,-0.905214318684555,0.433705914017269,1.55959610627895,-0.411678613608092,-2.32866819836447,0.374971530629276,0.17209150717801,-0.934439227321821,-0.873856172029202,-0.4140167884464,-0.0085284368794433,-0.127620009154349,0.266297034014368,-0.130132202185935,-0.0111302452063026,0.468126509246938,-0.324318515482905,-1.25603804317246,0.812987960749753,-0.0237931975844446,0.107253896582427,0.0165315912607057,14.69,0
168523.0,2.03853774140527,-0.147093115354869,-1.21840141478945,0.215273326463324,0.0723662386066596,-0.671722940189348,0.0579496773149921,-0.146404217761983,0.355005573393707,0.249877750532421,0.555894983803999,0.833910438804706,-0.2614480669195,0.511230739378387,-0.597397765433429,0.22006401415474,-0.662784084561015,-0.208123190294549,0.583409774771303,-0.212001030621735,-0.264233317158129,-0.686047139246225,0.279578338132709,-0.414824081474771,-0.288464870347255,0.203253002078296,-0.0778808948909379,-0.0740053979147143,5.99,0
51342.0,-0.466988655470335,0.988832485393529,1.08426950434721,-0.0689341994938802,0.14558368382429,-0.875974154954898,0.98387297645187,-0.0802127787466809,-0.845670526455839,-0.0861606598556427,1.39863345004782,0.727646934493752,-0.0083026078044205,0.48522090018534,-0.215469350386082,-0.0012241908479056,-0.478694863972897,0.115869423627866,0.220078721603559,0.14825287164179,0.104366577377986,0.354329654495472,-0.0607155296749873,0.565459797970905,-0.307022949459314,0.240440620014552,0.32597325265788,0.203308166054672,29.03,0
110017.0,-0.596655260389869,1.19284053552153,0.518239222029004,-0.227064515900103,0.766913042123371,-1.09066086488824,1.0725708479539,-0.57446482937143,0.993521694758794,-0.708196502354442,0.279214451762568,-2.0899863646857,2.66510872968034,1.55709747955721,-0.222212137330282,-0.55454086466989,0.251627899517904,0.284024957283395,-0.0202565476855473,-0.175897948554636,0.235431712748759,1.00374022689018,-0.253674608895221,0.0566774645867044,-0.0004660374337527,-0.162217056876657,-0.260663866714564,0.165882327684143,0.99,0
