Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
56626.0,-0.823361793093666,1.14874256437078,1.15066007904813,0.617799706677817,-1.03536127661628,0.0812657758301498,-0.749994755535533,0.908765172924645,-0.0544153105977718,-0.791508718888427,-1.34411684613627,1.03033631465317,1.63923810808106,-0.181259377036299,0.115454936153072,0.142503221954306,0.121057979724668,0.066462286775141,0.874629954820166,-0.134222266988519,0.0966591636002793,0.251467947360103,0.0233687525490635,-0.0422211842483943,-0.46525014299872,0.333952590916275,-0.26101275529011,-0.0563416372251563,10.27,0
138010.0,-1.06251266076455,-1.08938661880872,0.199403131913603,-3.18916489766485,-0.30093768861251,-0.0202787272597837,1.43795886107143,-0.256213283134299,-3.1981206305695,0.399146488167023,-0.0951005836810676,-0.771024313579723,0.848006555003578,-0.0499286908228481,-1.15872399855236,0.0447578704092405,-0.418649701267341,0.562813109030782,-0.0398833884900035,0.434751320485512,-0.125593145755997,-0.715372801182332,0.280735049015213,-1.11094367524934,0.957228880770805,-0.241003974231476,-0.13116396453032,0.0443901630569241,319.99,0
38163.0,1.61333461818689,-1.04865597484379,-1.7654206109613,-2.51265524148588,1.40228816205693,2.90772490162666,-1.02047154888975,0.573139582029015,-2.33836519894083,1.55501178487348,-0.230400585035757,-1.08321226227036,0.372464998513064,0.101526815948146,0.457685413186504,-0.451716920296616,0.16357614238234,0.186842058426775,0.246281608542824,-0.214260551667402,-0.224303096214266,-0.394574833471625,-0.118731749809174,1.00305588654632,0.841982910580443,-0.0681947655702433,-0.0006830941653939,0.0001346421865046,15.0,0
13151.0,1.1610702974063,0.0355144556386001,1.00451923986935,0.339201963217834,-0.711694210047242,-0.576557974778936,-0.372522201325821,-0.130870263311829,1.53721524088811,-0.611425620714294,1.34953900093163,-1.71887781619415,2.41446516847936,1.43190208003173,0.692068368131848,0.089188634886831,0.672791184532749,-0.791208284860036,-0.73553442401519,-0.061420008942538,-0.275440306594047,-0.536518638141085,0.210811236513151,0.391186217616382,-0.113900150232005,0.755288357135174,-0.0713393969871335,0.0132008632651771,24.99,0
150073.0,0.091710669709066,-4.33982150148897,-5.13608693850144,-1.05764520915607,1.53760464736397,2.98658717223563,1.36118589328322,0.0980589977118595,-1.3498307043393,0.429815703597575,0.0742411925578237,-0.596507646572199,-0.0362778329133765,0.887703873811028,0.015950189131292,0.130744539210104,0.500822649450559,-1.66058433562463,0.261841785419957,2.31542866036202,1.16351730914317,0.751404509684532,-1.19025533422732,0.864437316208916,0.386529476457039,0.199795642438022,-0.290338089946266,0.098073437469992,1146.53,0
81553.0,1.34026990644506,-1.14825461215309,0.994640712473813,-1.21976169875131,-1.84274756823575,-0.593910455219564,-1.18092287132949,-0.117591642243621,-1.82997618223102,1.32653011899586,0.395285215432909,0.0197764573149428,1.73141976124302,-0.677387281140639,0.921306037290633,-0.650405490496833,0.774945776660379,-0.460263928914165,-1.02182006878625,-0.205210980889048,0.0410425159650423,0.533726672001205,0.0442069829495502,0.64744086866022,0.22417735403869,-0.115530528309562,0.0695210018732642,0.039125886276096,53.0,0
134138.0,1.91455091250144,-0.364361078051243,-0.282644490400622,0.491858242855422,-0.717865049420214,-0.736991186596659,-0.366295244098605,-0.130899698213536,1.1950374796365,-0.19461115959548,-0.711352786413531,0.814786261097227,0.626601233788266,-0.132444287838251,0.596871027334631,0.168900467831323,-0.567735722755823,-0.25632800885347,-0.0942449801745645,-0.121448689136733,-0.151730781442443,-0.338258934684945,0.335958974938066,0.0178766690580641,-0.425016638755984,-0.630394412311007,0.0318919216842578,-0.0231756575557183,43.0,0
153829.0,-1.24656803059496,1.61761361616852,-2.77970130390115,-1.20014735899846,2.32470356336169,1.4929719272114,0.624774665499239,0.865920285847673,0.0828031838039607,0.217487605077524,0.777445843753492,0.229838906391307,-0.851706309177009,-0.339029181920181,-0.132747498534153,-0.913996434855957,1.36903893759796,-1.13024084959198,-1.24062073185365,0.0216503846715923,0.167623591478803,0.862132817159192,0.0203445524081541,-1.75741443582364,-0.394468945442812,0.697128522448004,0.283451584764074,0.317179133147592,6.18,0
34189.0,1.09861242088234,-0.169556108684233,-0.105976928168961,0.222572277124111,-0.442248212059403,-1.25546551674639,0.419754496892955,-0.358645169298911,0.0155333502955515,-0.185710542907276,-0.256274128604802,0.206471191913763,0.0491645607166061,0.416985430866475,0.884495096518977,0.0018766317538086,-0.213179428327256,-0.56037277802893,0.0542460558418513,0.133761138213833,-0.0096431667658197,-0.239959306421616,-0.137504291876118,0.44785293182154,0.437053120081148,0.798605767081498,-0.105902864437393,0.0175055050777751,112.98,0
62469.0,-2.316380039323,0.0828262132629062,1.49851111435978,-0.893338543762124,4.88516676467398,-2.61042667773347,-5.04267704340798,-2.0796895905472,0.1708964778087,0.610696104717961,1.69606828735969,1.53539546258614,-0.713654863733079,0.953095892768446,0.0757542845996219,-0.204091356362998,0.258814846016328,-1.7392178702447,-1.03462953211803,-1.26320599586918,2.0433449249644,-2.69688220880631,-7.45583412544187,0.0981424692115053,-2.49087470433542,0.289908739645591,0.485065394387252,0.304810707741812,52.98,0
